date,symbol,direction,action,score,regime,market_conf,regime_fit,rel_opp,risk_penalty,rsi,entry_price,t1_pnl,t3_pnl,t5_pnl,t1_win,t3_win,t5_win
2026-02-20,TSLA,SHORT,IGNORE,47.3,neutral,11.0,7.5,7.8,0.0,39.0,411.82,2.911,-1.355,2.261,1,0,1
2026-02-20,JPM,LONG,MONITOR,49.4,neutral,14.0,8.5,5.9,0.0,54.1,310.79,-4.221,-2.41,-3.375,0,0,0
2026-02-20,BAC,SHORT,IGNORE,45.4,neutral,11.0,7.5,5.9,0.0,49.3,52.76,3.75,2.582,6.087,1,1,1
2026-02-20,GS,SHORT,IGNORE,45.4,neutral,11.0,7.5,5.9,0.0,47.0,917.41,3.245,0.093,6.795,1,1,1
2026-02-20,PLTR,SHORT,IGNORE,47.8,neutral,11.0,7.5,9.8,1.5,42.2,135.24,3.431,0.776,-1.442,1,1,0
2026-02-20,NFLX,SHORT,MONITOR,49.3,neutral,11.0,7.5,9.8,0.0,36.9,78.67,3.369,-5.123,-22.334,1,0,0
2026-02-20,COIN,SHORT,IGNORE,44.8,neutral,11.0,7.5,9.8,4.5,41.0,171.35,6.484,-7.348,-2.626,1,0,0
2026-02-20,SOFI,SHORT,MONITOR,56.8,neutral,17.0,7.5,12.8,1.5,27.0,19.02,4.206,-1.42,6.625,1,0,1
2026-02-20,ARM,LONG,IGNORE,38.3,neutral,8.0,8.5,4.8,4.0,78.2,125.58,-1.433,4.905,1.489,0,1,1
2026-02-20,UNH,SHORT,IGNORE,44.3,neutral,11.0,7.5,4.8,0.0,52.7,287.76,2.641,2.0,-1.128,1,1,0
2026-02-20,LMT,LONG,IGNORE,43.7,neutral,11.0,8.5,3.2,0.0,59.1,654.81,0.359,-1.635,-0.027,1,0,0
2026-02-20,AVGO,LONG,IGNORE,45.3,neutral,11.0,8.5,4.8,0.0,50.7,332.65,-0.694,-0.102,-3.938,0,0,0
2026-02-20,TSM,LONG,IGNORE,45.5,neutral,14.0,8.5,2.0,0.0,70.3,369.5,-0.135,4.639,1.09,0,1,1
2026-02-20,GLD,LONG,IGNORE,47.1,neutral,14.0,8.5,3.6,0.0,57.6,468.62,2.702,1.024,3.229,1,1,1
2026-02-20,AMD,SHORT,MONITOR,48.8,neutral,14.0,7.5,7.8,1.5,33.7,200.15,1.774,-5.351,-0.03,1,0,0
2026-02-20,WMT,SHORT,MONITOR,53.1,neutral,17.0,7.5,7.6,0.0,55.2,122.99,-2.293,-2.244,-4.033,0,0,0
2026-02-20,IWM,LONG,MONITOR,49.0,neutral,17.0,8.5,2.5,0.0,57.4,264.14,-1.557,-0.011,-1.209,0,0,0
2026-02-20,TLT,LONG,IGNORE,43.5,neutral,14.0,8.5,0.0,0.0,73.2,89.11,0.369,0.559,1.577,1,1,1
2026-02-20,SMH,LONG,IGNORE,46.7,neutral,14.0,8.5,3.2,0.0,56.3,415.03,-0.518,2.682,-2.087,0,1,0
2026-02-20,XLF,SHORT,IGNORE,45.5,neutral,11.0,7.5,6.0,0.0,43.7,52.49,3.353,1.181,2.019,1,1,1
2026-02-20,LLY,SHORT,MONITOR,48.4,neutral,14.0,7.5,5.9,0.0,46.6,1009.52,-4.858,-1.913,-4.207,0,0,0
2026-02-20,COST,LONG,IGNORE,43.7,neutral,11.0,8.5,3.2,0.0,63.1,985.27,0.076,0.963,2.59,1,1,1
2026-02-23,QQQ,SHORT,MONITOR,51.5,bear,14.0,12.0,4.5,0.0,35.4,601.41,-1.074,-1.302,-1.111,0,0,0
2026-02-23,NVDA,LONG,IGNORE,44.6,bear,14.0,4.0,7.6,2.0,55.8,191.54,0.679,-3.477,-4.735,1,0,0
2026-02-23,XOM,LONG,IGNORE,40.2,bear,14.0,4.0,3.2,2.0,66.5,150.76,-0.995,-1.473,2.295,0,0,1
2026-02-23,MSFT,SHORT,MONITOR,53.3,bear,14.0,12.0,7.8,1.5,28.7,384.47,-1.178,-4.487,-3.662,0,0,0
2026-02-23,AAPL,LONG,IGNORE,40.6,bear,14.0,4.0,3.6,2.0,46.7,266.18,2.239,2.543,-0.548,1,1,0
2026-02-23,GOOGL,SHORT,IGNORE,47.4,bear,11.0,12.0,5.9,2.5,24.0,311.27,0.189,1.319,1.596,1,1,1
2026-02-23,META,SHORT,IGNORE,43.9,bear,11.0,12.0,2.4,2.5,24.5,636.7,-0.322,-3.101,-2.559,0,0,0
2026-02-23,AMZN,SHORT,MONITOR,49.3,bear,11.0,12.0,7.8,2.5,18.8,205.27,-1.603,-1.291,-1.52,0,0,0
2026-02-23,TSLA,SHORT,WATCHLIST,60.2,bear,17.0,12.0,10.2,0.0,37.4,399.83,-2.389,-2.188,-0.873,0,0,0
2026-02-23,JPM,SHORT,MONITOR,53.1,bear,14.0,12.0,7.6,1.5,42.6,297.67,0.124,-2.842,0.037,1,0,1
2026-02-23,BAC,SHORT,MONITOR,56.1,bear,17.0,12.0,7.6,1.5,36.7,50.78,1.292,-2.408,2.467,1,0,1
2026-02-23,GS,SHORT,MONITOR,53.1,bear,14.0,12.0,7.6,1.5,38.8,887.64,-1.116,-4.112,2.922,0,0,1
2026-02-23,PLTR,SHORT,MONITOR,52.3,bear,14.0,12.0,9.8,4.5,38.8,130.6,1.348,-4.089,-11.156,1,0,0
2026-02-23,NFLX,SHORT,MONITOR,55.3,bear,14.0,12.0,9.8,1.5,33.4,76.02,-2.657,-11.273,-27.716,0,0,0
2026-02-23,COIN,SHORT,IGNORE,47.8,bear,11.0,12.0,9.8,6.0,39.7,160.24,-1.117,-12.993,-15.602,0,0,0
2026-02-23,SOFI,SHORT,MONITOR,56.8,bear,14.0,12.0,12.8,3.0,26.8,18.22,-2.415,-4.83,-0.933,0,0,0
2026-02-23,ARM,LONG,IGNORE,35.5,bear,11.0,4.0,3.0,3.5,73.4,123.78,3.522,4.427,0.477,1,1,1
2026-02-23,UNH,SHORT,MONITOR,51.8,bear,14.0,12.0,4.8,0.0,47.4,280.16,2.972,-1.53,-4.459,1,0,0
2026-02-23,LMT,LONG,IGNORE,40.2,bear,14.0,4.0,3.2,2.0,59.3,657.16,0.577,-2.875,2.974,1,0,1
2026-02-23,AVGO,LONG,IGNORE,37.3,bear,11.0,4.0,4.8,3.5,49.6,330.34,-1.468,-2.615,-3.487,0,0,0
2026-02-23,TSM,LONG,IGNORE,37.2,bear,11.0,4.0,3.2,2.0,66.2,369.0,4.245,1.83,-0.251,1,1,0
2026-02-23,GLD,LONG,IGNORE,39.0,bear,14.0,4.0,2.0,2.0,68.1,481.28,-1.386,-0.79,1.812,0,0,1
2026-02-23,AMD,SHORT,MONITOR,53.3,bear,14.0,12.0,7.8,1.5,26.6,196.6,-8.769,-3.601,-1.027,0,0,0
2026-02-23,WMT,LONG,IGNORE,42.9,bear,14.0,4.0,5.9,2.0,52.5,125.81,0.747,-1.105,1.025,1,0,1
2026-02-23,IWM,SHORT,MONITOR,51.2,bear,14.0,12.0,4.2,0.0,47.6,260.03,-1.09,-2.111,-1.275,0,0,0
2026-02-23,TLT,LONG,IGNORE,31.5,bear,11.0,4.0,0.0,4.5,77.9,89.44,0.178,0.591,0.187,1,1,1
2026-02-23,SMH,LONG,IGNORE,37.2,bear,11.0,4.0,3.2,2.0,52.8,412.88,1.521,-0.211,-1.572,1,0,0
2026-02-23,XLF,SHORT,MONITOR,55.5,bear,17.0,12.0,7.0,1.5,30.9,50.73,-0.493,-3.489,-1.124,0,0,0
2026-02-23,LLY,LONG,IGNORE,41.5,bear,14.0,4.0,6.0,3.5,51.9,1058.56,-1.55,-3.452,-3.834,0,0,0
2026-02-23,COST,LONG,IGNORE,39.0,bear,14.0,4.0,2.0,2.0,56.1,986.02,1.259,0.073,1.699,1,1,1
2026-02-24,QQQ,SHORT,IGNORE,42.7,neutral,11.0,7.5,3.2,0.0,44.7,607.87,-1.449,0.095,1.035,0,1,1
2026-02-24,NVDA,LONG,MONITOR,51.1,neutral,14.0,8.5,7.6,0.0,63.3,192.84,1.405,-8.12,-6.637,1,0,0
2026-02-24,XOM,LONG,IGNORE,43.3,neutral,11.0,8.5,2.8,0.0,58.9,149.26,-0.134,2.171,1.722,0,1,1
2026-02-24,MSFT,SHORT,IGNORE,47.3,neutral,11.0,7.5,7.8,0.0,37.0,389.0,-2.982,-0.961,-3.838,0,0,0
2026-02-24,AAPL,LONG,MONITOR,48.0,neutral,14.0,8.5,4.5,0.0,52.5,272.14,0.768,-2.925,-3.083,1,0,0
2026-02-24,GOOGL,SHORT,IGNORE,46.1,neutral,14.0,7.5,3.6,0.0,25.4,310.68,-0.643,-0.277,2.354,0,0,1
2026-02-24,META,SHORT,IGNORE,44.3,neutral,11.0,7.5,4.8,0.0,28.7,638.75,-2.251,-1.389,-2.468,0,0,0
2026-02-24,AMZN,SHORT,IGNORE,38.8,neutral,8.0,7.5,4.8,2.5,24.6,208.56,-0.997,-0.69,-0.082,0,0,0
2026-02-24,TSLA,SHORT,IGNORE,47.3,neutral,11.0,7.5,7.8,0.0,43.5,409.38,-1.959,1.678,4.14,0,1,1
2026-02-24,JPM,SHORT,MONITOR,53.1,neutral,17.0,7.5,7.6,0.0,36.5,297.3,-2.018,-1.009,-0.996,0,0,0
2026-02-24,BAC,SHORT,MONITOR,53.1,neutral,17.0,7.5,7.6,0.0,32.2,50.13,-2.539,1.151,0.873,0,1,1
2026-02-24,GS,SHORT,IGNORE,45.4,neutral,11.0,7.5,5.9,0.0,42.5,897.55,-2.118,4.733,3.896,0,1,1
2026-02-24,PLTR,SHORT,MONITOR,50.8,neutral,14.0,7.5,9.8,1.5,28.7,128.84,-4.152,-6.481,-14.266,0,0,0
2026-02-24,NFLX,SHORT,MONITOR,49.3,neutral,11.0,7.5,9.8,0.0,45.1,78.04,-5.971,-23.321,-25.192,0,0,0
2026-02-24,COIN,SHORT,IGNORE,46.3,neutral,11.0,7.5,9.8,3.0,43.1,162.03,-13.522,-8.529,-12.547,0,0,0
2026-02-24,SOFI,SHORT,IGNORE,47.8,neutral,11.0,7.5,9.8,1.5,31.6,18.66,-3.376,4.823,0.268,0,1,1
2026-02-24,ARM,LONG,IGNORE,39.8,neutral,11.0,8.5,4.8,5.5,81.0,128.14,2.809,-0.538,-5.01,1,0,0
2026-02-24,UNH,SHORT,MONITOR,50.3,neutral,14.0,7.5,7.8,0.0,42.7,271.84,-3.742,-7.052,-5.57,0,0,0
2026-02-24,LMT,LONG,IGNORE,46.7,neutral,14.0,8.5,3.2,0.0,64.0,660.95,-2.548,-0.956,1.04,0,0,1
2026-02-24,AVGO,SHORT,MONITOR,50.3,neutral,14.0,7.5,7.8,0.0,52.9,325.49,-2.095,1.825,3.579,0,1,1
2026-02-24,TSM,LONG,IGNORE,37.7,neutral,8.0,8.5,4.2,4.0,75.4,384.67,0.513,-2.896,-8.456,1,0,0
2026-02-24,GLD,LONG,IGNORE,43.3,neutral,11.0,8.5,2.8,0.0,57.9,474.61,-0.251,1.926,-1.363,0,1,0
2026-02-24,AMD,SHORT,MONITOR,50.0,neutral,14.0,7.5,12.0,4.5,38.1,213.84,1.394,6.374,10.704,1,1,1
2026-02-24,WMT,LONG,MONITOR,49.4,neutral,14.0,8.5,5.9,0.0,48.5,126.75,-0.789,0.947,0.915,0,1,1
2026-02-24,IWM,LONG,IGNORE,45.5,neutral,14.0,8.5,2.0,0.0,50.7,262.86,0.475,-0.729,-1.553,1,0,0
2026-02-24,TLT,LONG,IGNORE,38.0,neutral,11.0,8.5,0.0,2.5,77.7,89.6,0.011,1.023,-0.192,1,1,0
2026-02-24,SMH,LONG,IGNORE,46.7,neutral,14.0,8.5,3.2,0.0,62.6,419.16,1.67,-3.051,-6.704,1,0,0
2026-02-24,XLF,SHORT,MONITOR,48.5,neutral,14.0,7.5,6.0,0.0,34.8,50.98,-1.746,-0.883,-0.451,0,0,0
2026-02-24,LLY,LONG,IGNORE,46.4,neutral,11.0,8.5,5.9,0.0,55.1,1042.15,-1.278,0.944,-3.303,0,1,0
2026-02-24,COST,LONG,IGNORE,45.5,neutral,14.0,8.5,2.0,0.0,57.0,998.43,-0.368,1.238,0.935,0,1,1
2026-02-25,QQQ,LONG,IGNORE,45.5,neutral,14.0,8.5,2.0,0.0,56.9,616.68,-1.206,-1.393,-0.962,0,0,0
2026-02-25,NVDA,LONG,MONITOR,54.1,neutral,17.0,8.5,7.6,0.0,74.5,195.55,-5.456,-6.688,-6.402,0,0,0
2026-02-25,XOM,LONG,IGNORE,42.5,neutral,11.0,8.5,2.0,0.0,53.7,149.06,-0.349,3.462,0.51,0,1,1
2026-02-25,MSFT,SHORT,IGNORE,47.3,neutral,11.0,7.5,7.8,0.0,43.0,400.6,-0.28,0.512,-1.148,0,1,0
2026-02-25,AAPL,LONG,IGNORE,45.5,neutral,14.0,8.5,2.0,0.0,48.2,274.23,-0.467,-3.468,-4.27,0,0,0
2026-02-25,GOOGL,SHORT,IGNORE,45.4,neutral,11.0,7.5,5.9,0.0,31.3,312.68,1.764,2.039,3.122,1,1,1
2026-02-25,META,SHORT,IGNORE,43.1,neutral,11.0,7.5,3.6,0.0,43.3,653.13,-0.508,0.02,-2.148,0,1,0
2026-02-25,AMZN,SHORT,IGNORE,44.3,neutral,11.0,7.5,4.8,0.0,29.9,210.64,1.291,1.068,-2.934,1,1,0
2026-02-25,TSLA,LONG,MONITOR,49.4,neutral,14.0,8.5,5.9,0.0,56.4,417.4,-2.113,-3.373,-2.746,0,0,0
2026-02-25,JPM,SHORT,IGNORE,45.4,neutral,11.0,7.5,5.9,0.0,39.8,303.3,-0.933,1.893,1.289,0,1,1
2026-02-25,BAC,SHORT,IGNORE,47.1,neutral,11.0,7.5,7.6,0.0,34.2,51.4,-1.18,3.637,2.689,0,1,1
2026-02-25,GS,SHORT,IGNORE,45.4,neutral,11.0,7.5,5.9,0.0,51.7,916.56,-0.827,5.985,5.38,0,1,1
2026-02-25,PLTR,SHORT,IGNORE,46.3,neutral,11.0,7.5,9.8,3.0,45.1,134.19,-1.304,-8.182,-14.159,0,0,0
2026-02-25,NFLX,LONG,MONITOR,55.5,neutral,14.0,8.5,15.0,3.0,55.3,82.7,2.285,17.4,19.299,1,1,1
2026-02-25,COIN,LONG,MONITOR,52.5,neutral,14.0,8.5,15.0,6.0,55.5,183.94,-1.566,0.707,13.586,0,1,1
2026-02-25,SOFI,SHORT,MONITOR,49.3,neutral,11.0,7.5,12.8,3.0,40.9,19.29,0.985,4.666,3.059,1,1,1
2026-02-25,ARM,LONG,IGNORE,41.3,neutral,11.0,8.5,4.8,4.0,82.5,131.74,-1.883,-5.594,-5.792,0,0,0
2026-02-25,UNH,LONG,MONITOR,49.8,neutral,14.0,8.5,7.8,1.5,55.8,282.01,0.866,3.776,2.73,1,1,1
2026-02-25,LMT,LONG,IGNORE,43.7,neutral,11.0,8.5,3.2,0.0,68.6,644.11,-0.907,5.06,3.163,0,1,1
2026-02-25,AVGO,LONG,MONITOR,51.3,neutral,14.0,8.5,7.8,0.0,64.5,332.31,-3.193,-4.059,-4.448,0,0,0
2026-02-25,TSM,LONG,IGNORE,41.2,neutral,11.0,8.5,3.2,2.5,84.3,386.64,-2.816,-4.802,-7.812,0,0,0
2026-02-25,GLD,LONG,IGNORE,42.5,neutral,11.0,8.5,2.0,0.0,57.5,473.42,0.858,3.502,-0.342,1,1,0
2026-02-25,AMD,SHORT,MONITOR,52.7,neutral,14.0,7.5,10.2,0.0,56.7,210.86,3.405,5.805,4.169,1,1,1
2026-02-25,WMT,SHORT,IGNORE,46.1,neutral,14.0,7.5,3.6,0.0,46.6,125.75,1.058,-1.074,-1.638,1,0,0
2026-02-25,IWM,LONG,IGNORE,44.7,neutral,14.0,8.5,1.2,0.0,55.6,264.11,0.533,-0.291,-1.066,1,0,0
2026-02-25,TLT,LONG,IGNORE,38.0,neutral,11.0,8.5,0.0,2.5,80.9,89.61,0.4,-0.002,-0.516,1,0,0
2026-02-25,SMH,LONG,IGNORE,41.2,neutral,11.0,8.5,3.2,2.5,78.8,426.16,-3.32,-4.639,-6.35,0,0,0
2026-02-25,XLF,SHORT,IGNORE,44.0,neutral,11.0,7.5,4.5,0.0,38.2,51.87,-1.215,1.099,0.713,0,1,1
2026-02-25,LLY,SHORT,IGNORE,46.1,neutral,14.0,7.5,3.6,0.0,37.6,1028.83,0.662,1.056,2.455,1,1,1
2026-02-25,COST,LONG,IGNORE,42.5,neutral,11.0,8.5,2.0,0.0,55.5,994.76,-0.806,0.805,1.204,0,1,1
2026-02-26,QQQ,SHORT,MONITOR,50.7,neutral,17.0,8.5,4.2,0.0,57.8,609.24,0.32,1.257,0.054,1,1,1
2026-02-26,NVDA,SHORT,MONITOR,49.5,neutral,14.0,8.5,9.0,3.0,62.5,184.88,4.165,2.618,0.838,1,1,1
2026-02-26,XOM,LONG,IGNORE,42.3,neutral,11.0,7.5,2.8,0.0,55.4,148.54,2.666,2.215,1.495,1,1,1
2026-02-26,MSFT,SHORT,IGNORE,47.0,neutral,11.0,8.5,6.5,0.0,56.3,401.72,2.235,-0.55,-2.23,1,0,0
2026-02-26,AAPL,LONG,IGNORE,41.5,neutral,11.0,7.5,2.0,0.0,47.6,272.95,-3.213,-3.371,-4.638,0,0,0
2026-02-26,GOOGL,SHORT,MONITOR,49.4,neutral,14.0,8.5,5.9,0.0,29.3,307.16,-1.425,1.236,2.115,0,1,1
2026-02-26,META,SHORT,IGNORE,44.1,neutral,11.0,8.5,3.6,0.0,44.4,656.45,1.344,0.294,-0.542,1,1,0
2026-02-26,AMZN,SHORT,MONITOR,51.3,neutral,14.0,8.5,7.8,0.0,34.7,207.92,-1.0,-0.39,-5.3,0,0,0
2026-02-26,TSLA,SHORT,MONITOR,51.3,neutral,14.0,8.5,7.8,0.0,56.4,408.58,1.486,3.953,0.742,1,1,1
2026-02-26,JPM,SHORT,IGNORE,44.1,neutral,11.0,8.5,3.6,0.0,46.9,306.13,1.904,1.917,4.109,1,1,1
2026-02-26,BAC,SHORT,MONITOR,51.1,neutral,14.0,8.5,7.6,0.0,38.9,52.01,4.723,4.455,4.761,1,1,1
2026-02-26,GS,LONG,IGNORE,47.0,neutral,14.0,7.5,4.5,0.0,58.7,924.14,-7.474,-6.661,-9.596,0,0,0
2026-02-26,PLTR,SHORT,MONITOR,48.8,neutral,11.0,8.5,9.8,1.5,56.3,135.94,-0.92,-8.298,-12.307,0,0,0
2026-02-26,NFLX,LONG,MONITOR,60.5,neutral,17.0,7.5,15.0,0.0,57.4,84.59,13.772,15.498,17.236,1,1,1
2026-02-26,COIN,LONG,IGNORE,46.3,neutral,11.0,7.5,9.8,3.0,64.7,181.06,-2.877,0.718,13.614,0,1,1
2026-02-26,SOFI,SHORT,MONITOR,54.8,neutral,14.0,8.5,12.8,1.5,47.4,19.1,7.016,2.565,-0.785,1,1,0
2026-02-26,ARM,LONG,IGNORE,42.8,neutral,11.0,7.5,4.8,1.5,74.3,129.26,-1.4,-5.833,-6.684,0,0,0
2026-02-26,UNH,LONG,MONITOR,52.7,neutral,14.0,7.5,10.2,0.0,63.5,284.45,2.306,0.89,0.736,1,1,1
2026-02-26,LMT,LONG,IGNORE,42.7,neutral,11.0,7.5,3.2,0.0,63.6,638.27,2.564,4.63,2.622,1,1,1
2026-02-26,AVGO,SHORT,MONITOR,55.2,neutral,17.0,8.5,10.2,1.5,56.1,321.7,0.668,2.443,-3.441,1,1,0
2026-02-26,TSM,LONG,IGNORE,46.7,neutral,14.0,7.5,4.2,0.0,73.9,375.75,-0.592,-6.284,-6.091,0,0,0
2026-02-26,GLD,LONG,IGNORE,45.3,neutral,14.0,7.5,2.8,0.0,64.6,477.48,1.313,-1.956,-2.377,1,0,0
2026-02-26,AMD,SHORT,MONITOR,49.8,neutral,14.0,8.5,7.8,1.5,57.0,203.68,1.704,6.25,2.077,1,1,1
2026-02-26,WMT,SHORT,IGNORE,47.1,neutral,14.0,8.5,3.6,0.0,46.2,124.42,-2.837,-2.805,0.892,0,0,1
2026-02-26,IWM,LONG,IGNORE,45.0,neutral,14.0,7.5,2.5,0.0,65.4,265.52,-1.722,-2.538,-3.47,0,0,0
2026-02-26,TLT,LONG,IGNORE,37.0,neutral,11.0,7.5,0.0,2.5,78.6,89.97,0.609,-0.601,-1.312,1,0,0
2026-02-26,SMH,LONG,MONITOR,48.0,neutral,14.0,7.5,7.0,1.5,67.2,412.01,-1.369,-5.085,-4.044,0,0,0
2026-02-26,XLF,SHORT,IGNORE,46.5,neutral,11.0,8.5,6.0,0.0,45.5,52.5,2.038,2.457,2.419,1,1,1
2026-02-26,LLY,SHORT,MONITOR,49.4,neutral,14.0,8.5,5.9,0.0,50.6,1022.02,-2.932,1.398,3.792,0,1,1
2026-02-26,COST,LONG,IGNORE,42.7,neutral,11.0,7.5,3.2,0.0,49.1,986.74,2.437,2.131,-0.423,1,1,0
2026-02-27,QQQ,SHORT,IGNORE,46.7,neutral,14.0,8.5,3.2,0.0,48.3,607.29,-0.132,-0.57,1.242,0,0,1
2026-02-27,NVDA,SHORT,MONITOR,51.0,neutral,14.0,8.5,9.0,1.5,41.1,177.18,-2.985,-3.302,-0.356,0,0,0
2026-02-27,XOM,LONG,MONITOR,49.7,neutral,17.0,7.5,4.2,0.0,56.7,152.5,1.128,-1.757,-0.846,1,0,0
2026-02-27,MSFT,SHORT,MONITOR,52.0,neutral,14.0,8.5,8.5,0.0,44.8,392.74,-1.479,-3.173,-4.13,0,0,0
2026-02-27,AAPL,SHORT,MONITOR,52.6,neutral,17.0,8.5,7.6,1.5,38.9,264.18,-0.204,0.628,2.544,0,1,1
2026-02-27,GOOGL,SHORT,MONITOR,48.1,neutral,11.0,8.5,7.6,0.0,39.7,311.54,1.681,2.768,4.247,1,1,1
2026-02-27,META,SHORT,MONITOR,51.3,neutral,14.0,8.5,7.8,0.0,44.3,647.63,-0.83,-3.016,0.512,0,0,1
2026-02-27,AMZN,SHORT,MONITOR,48.3,neutral,11.0,8.5,7.8,0.0,49.6,210.0,0.767,-3.248,-1.529,1,0,0
2026-02-27,TSLA,SHORT,MONITOR,51.3,neutral,14.0,8.5,7.8,0.0,44.7,402.51,-0.201,-0.852,1.436,0,0,1
2026-02-27,JPM,SHORT,MONITOR,55.5,neutral,17.0,8.5,9.0,0.0,30.8,300.3,0.912,0.303,3.603,1,1,1
2026-02-27,BAC,SHORT,IGNORE,45.5,neutral,11.0,8.5,9.0,4.0,23.7,49.55,0.04,-0.943,1.836,1,0,1
2026-02-27,GS,SHORT,MONITOR,49.5,neutral,14.0,8.5,9.0,3.0,36.3,855.07,-0.775,-1.424,3.935,0,0,1
2026-02-27,PLTR,LONG,MONITOR,52.3,neutral,14.0,7.5,9.8,0.0,51.5,137.19,5.817,11.663,14.556,1,1,1
2026-02-27,NFLX,LONG,MONITOR,49.5,neutral,12.0,7.5,12.0,3.0,69.8,96.24,0.883,2.515,2.889,1,1,1
2026-02-27,COIN,LONG,IGNORE,46.3,neutral,11.0,7.5,9.8,3.0,55.1,175.85,5.34,18.811,12.152,1,1,1
2026-02-27,SOFI,SHORT,MONITOR,54.0,neutral,14.0,8.5,15.0,4.5,27.5,17.76,-3.547,-5.293,-6.419,0,0,0
2026-02-27,ARM,LONG,IGNORE,41.9,neutral,11.0,7.5,2.4,0.0,57.0,127.45,-2.417,-2.621,-10.255,0,0,0
2026-02-27,UNH,LONG,MONITOR,52.7,neutral,14.0,7.5,10.2,0.0,62.7,291.01,0.566,-0.447,-2.315,1,0,0
2026-02-27,LMT,LONG,MONITOR,48.5,neutral,17.0,7.5,3.0,0.0,64.2,654.63,3.371,1.505,2.618,1,1,1
2026-02-27,AVGO,SHORT,MONITOR,56.7,neutral,17.0,8.5,10.2,0.0,40.6,319.55,0.228,0.632,-3.42,1,1,0
2026-02-27,TSM,LONG,IGNORE,44.0,neutral,11.0,7.5,4.5,0.0,66.0,373.53,-1.46,-4.576,-9.528,0,0,0
2026-02-27,GLD,LONG,IGNORE,45.7,neutral,14.0,7.5,3.2,0.0,62.3,483.75,1.292,-2.47,-2.117,1,0,0
2026-02-27,AMD,SHORT,MONITOR,51.3,neutral,14.0,8.5,7.8,0.0,43.9,200.21,0.794,-0.929,3.886,1,0,1
2026-02-27,WMT,LONG,MONITOR,48.5,neutral,14.0,7.5,6.0,0.0,45.0,127.95,-0.664,-0.109,-3.243,0,0,0
2026-02-27,IWM,SHORT,IGNORE,46.7,neutral,14.0,8.5,3.2,0.0,43.7,260.95,-0.918,-0.134,4.024,0,0,1
2026-02-27,TLT,LONG,IGNORE,40.0,neutral,14.0,7.5,0.0,2.5,80.6,90.52,-1.004,-1.512,-2.275,0,0,0
2026-02-27,SMH,SHORT,MONITOR,49.5,neutral,14.0,8.5,6.0,0.0,53.2,406.37,-0.005,1.789,6.351,0,1,1
2026-02-27,XLF,SHORT,MONITOR,52.5,neutral,17.0,8.5,6.0,0.0,34.2,51.43,0.253,-0.136,1.672,1,0,1
2026-02-27,LLY,LONG,MONITOR,53.1,neutral,17.0,7.5,7.6,0.0,49.0,1051.99,-3.234,-4.603,-5.861,0,0,0
2026-02-27,COST,LONG,MONITOR,48.5,neutral,17.0,7.5,3.0,0.0,53.0,1010.79,-0.793,-0.401,-1.255,0,0,0
2026-03-02,QQQ,SHORT,IGNORE,44.2,neutral,11.0,8.0,4.2,0.0,45.1,608.09,1.071,-0.135,0.054,1,0,1
2026-03-02,NVDA,SHORT,IGNORE,47.6,neutral,11.0,8.0,7.6,0.0,41.9,182.47,1.332,-0.471,-0.093,1,0,0
2026-03-02,XOM,LONG,MONITOR,50.2,neutral,17.0,8.0,4.2,0.0,56.2,154.22,-1.55,-2.244,-2.451,0,0,0
2026-03-02,MSFT,SHORT,IGNORE,46.5,neutral,11.0,8.0,6.5,0.0,39.3,398.55,-1.35,-3.044,-2.725,0,0,0
2026-03-02,AAPL,SHORT,IGNORE,45.9,neutral,11.0,8.0,5.9,0.0,41.6,264.72,0.366,1.673,1.828,1,1,1
2026-03-02,GOOGL,SHORT,MONITOR,48.9,neutral,14.0,8.0,5.9,0.0,34.5,306.3,0.959,1.84,-0.018,1,1,0
2026-03-02,META,SHORT,IGNORE,45.9,neutral,11.0,8.0,5.9,0.0,38.9,653.0,-0.233,-1.073,0.944,0,0,1
2026-03-02,AMZN,SHORT,MONITOR,50.8,neutral,14.0,8.0,7.8,0.0,49.6,208.39,-0.163,-5.063,-2.447,0,0,0
2026-03-02,TSLA,SHORT,IGNORE,47.8,neutral,11.0,8.0,7.8,0.0,40.8,403.32,2.7,-0.553,1.15,1,0,1
2026-03-02,JPM,SHORT,MONITOR,48.9,neutral,14.0,8.0,5.9,0.0,29.6,297.56,-0.907,1.348,2.568,0,1,1
2026-03-02,BAC,SHORT,IGNORE,43.4,neutral,11.0,8.0,5.9,2.5,23.9,49.53,-0.321,-0.0,3.291,0,0,1
2026-03-02,GS,SHORT,MONITOR,50.6,neutral,14.0,8.0,7.6,0.0,34.2,861.7,-0.102,3.045,3.443,0,1,1
2026-03-02,PLTR,LONG,MONITOR,50.2,neutral,14.0,8.0,10.2,3.0,52.6,145.17,1.412,5.166,7.756,1,1,1
2026-03-02,NFLX,LONG,MONITOR,56.2,neutral,17.0,8.0,10.2,0.0,71.9,97.09,0.628,2.142,1.267,1,1,1
2026-03-02,COIN,LONG,IGNORE,45.3,neutral,11.0,8.0,9.8,4.5,58.0,185.24,-1.555,11.051,7.855,0,1,1
2026-03-02,SOFI,SHORT,MONITOR,49.8,neutral,11.0,8.0,12.8,3.0,29.0,18.39,-1.196,-4.676,-2.175,0,0,0
2026-03-02,ARM,LONG,IGNORE,46.0,neutral,11.0,8.0,6.0,0.0,49.6,124.37,-2.131,-3.015,-5.419,0,0,0
